1 continue number,2 area code,3 idertifier,4 latitude,5 longitude,6 airport:,7 ICAO code 2:,8 ICAO code 2:,9 name
0,USA,WEBAT,N37103615,W118025174,KBIH,K2,K2,  
0,USA,AXEZI,N31202623,W084582106,KBIJ,K7,K7,  
0,USA,EARLY,N31271696,W084485932,KBIJ,K7,K7,  
0,USA,ENUCI,N31160410,W085041831,KBIJ,K7,K7,  
0,USA,IHORA,N31083276,W084564972,KBIJ,K7,K7,  
0,USA,LUXWO,N31233499,W085114809,KBIJ,K7,K7,  
0,USA,NINVE,N31254611,W084510378,KBIJ,K7,K7,  
0,USA,PARGE,N31313832,W084430060,KBIJ,K7,K7,  
0,USA,STRKE,N31240570,W084353250,KBIJ,K7,K7,  
0,USA,VIPRR,N31391050,W084502991,KBIJ,K7,K7,  
0,USA,BBCAT,N45530381,W108253112,KBIL,K1,K1,  
0,USA,BEARE,N45512264,W108560302,KBIL,K1,K1,  
0,USA,BGHRN,N45142097,W107510748,KBIL,K1,K1,  
0,USA,BYRCH,N45530908,W111013733,KBIL,K1,K1,  
0,USA,CAPTU,N45475542,W108404367,KBIL,K1,K1,  
0,USA,CFDSS,N45491329,W108231946,KBIL,K1,K1,  
0,USA,CRAZI,N46114583,W109440399,KBIL,K1,K1,  
0,USA,CUBEK,N45520118,W108214440,KBIL,K1,K1,  
0,USA,CUSGA,N44453650,W107174124,KBIL,K1,K1,  
0,USA,DEHLR,N45442849,W108405186,KBIL,K1,K1,  
0,USA,DOPIC,N45401666,W108182147,KBIL,K1,K1,  
0,USA,EDYTH,N46553040,W110335644,KBIL,K1,K1,  
0,USA,FASOK,N45490522,W108245634,KBIL,K1,K1,  
0,USA,FSYTH,N46031899,W107310923,KBIL,K1,K1,  
0,USA,GRYNT,N45290734,W108544851,KBIL,K1,K1,  
0,USA,GRYZZ,N45375119,W108231106,KBIL,K1,K1,  
0,USA,HEXOS,N45504158,W108401420,KBIL,K1,K1,  
0,USA,HRDIN,N45411378,W108152411,KBIL,K1,K1,  
0,USA,HYTES,N45524890,W108243975,KBIL,K1,K1,  
0,USA,IZUFE,N45412547,W108295917,KBIL,K1,K1,  
0,USA,JEKUG,N44182244,W109454317,KBIL,K1,K1,  
0,USA,KROWE,N45321609,W108120683,KBIL,K1,K1,  
0,USA,KUSTR,N45563894,W108012672,KBIL,K1,K1,  
0,USA,LATDI,N45480207,W108310023,KBIL,K1,K1,  
0,USA,LOKOW,N46281139,W110571546,KBIL,K1,K1,  
0,USA,LRSUN,N45561939,W108562005,KBIL,K1,K1,  
0,USA,LTTLE,N45183707,W107560586,KBIL,K1,K1,  
0,USA,MUMEE,N45494099,W108163428,KBIL,K1,K1,  
0,USA,MUSTY,N45472721,W108231571,KBIL,K1,K1,  
0,USA,OLOLE,N45480185,W108391946,KBIL,K1,K1,  
0,USA,PICTO,N45462567,W108245539,KBIL,K1,K1,  
0,USA,PILLR,N45454196,W108131846,KBIL,K1,K1,  
0,USA,POXRI,N45462121,W108243974,KBIL,K1,K1,  
0,USA,SUDSE,N45375984,W108201621,KBIL,K1,K1,  
0,USA,SUTLE,N45434178,W108151273,KBIL,K1,K1,  
0,USA,TOLNE,N45481438,W108362935,KBIL,K1,K1,  
0,USA,TYMBR,N46035382,W110172406,KBIL,K1,K1,  
0,USA,WIBON,N45525396,W108481324,KBIL,K1,K1,  
0,USA,WYLED,N45474712,W108274026,KBIL,K1,K1,  
0,USA,YEGUL,N45464821,W108144431,KBIL,K1,K1,  
0,USA,YICUN,N45471621,W108275625,KBIL,K1,K1,  
0,USA,YIGUD,N45450982,W108202542,KBIL,K1,K1,  
0,USA,YLSTN,N45070575,W109105633,KBIL,K1,K1,  
0,USA,YURUB,N45471720,W108491363,KBIL,K1,K1,  
0,USA,YUTUR,N45524269,W108054243,KBIL,K1,K1,  
0,USA,ZOBUM,N45493681,W108362070,KBIL,K1,K1,  
0,USA,AXAXE,N46361640,W100560271,KBIS,K3,K3,  
0,USA,CUCAY,N46442956,W100421958,KBIS,K3,K3,  
0,USA,EHTIP,N46511241,W100382772,KBIS,K3,K3,  
0,USA,HUFMU,N46555448,W100325285,KBIS,K3,K3,  
0,USA,HUSKE,N46511113,W100511414,KBIS,K3,K3,  
0,USA,ICONO,N46414674,W100384375,KBIS,K3,K3,  
0,USA,JABVU,N46483519,W100474617,KBIS,K3,K3,  
0,USA,JEBIR,N46405396,W100503731,KBIS,K3,K3,  
0,USA,JUMGU,N46370607,W100323290,KBIS,K3,K3,  
0,USA,OFTEN,N46443354,W100422487,KBIS,K3,K3,  
0,USA,OMUGE,N46512449,W100513198,KBIS,K3,K3,  
0,USA,ORVUE,N46440747,W100300049,KBIS,K3,K3,  
0,USA,UPERE,N46434891,W100471158,KBIS,K3,K3,  
0,USA,WIGAG,N46323577,W100263717,KBIS,K3,K3,  
0,USA,WIMTO,N46564653,W100584304,KBIS,K3,K3,  
0,USA,WINFY,N46462100,W100435964,KBIS,K3,K3,  
0,USA,WULAB,N46483245,W100413704,KBIS,K3,K3,  
0,USA,CEDAC,N42432917,W086143092,KBIV,K5,K5,  
0,USA,FENAB,N42454227,W085575503,KBIV,K5,K5,  
0,USA,HOXON,N42422374,W086223254,KBIV,K5,K5,  
0,USA,JAVPO,N42464704,W085494314,KBIV,K5,K5,  
0,USA,LOPIC,N42534065,W085512324,KBIV,K5,K5,  
0,USA,TOLVE,N42395340,W085480341,KBIV,K5,K5,  
0,USA,WIKDO,N42421426,W086234324,KBIV,K5,K5,  
0,USA,ZABUN,N42440833,W086093995,KBIV,K5,K5,  
0,USA,AEONS,N39540024,W105060979,KBJC,K2,K2,  
0,USA,ALIKE,N39513797,W105012761,KBJC,K2,K2,  
0,USA,BAAWL,N39492232,W104571044,KBJC,K2,K2,  
0,USA,BIZEN,N39521134,W105010249,KBJC,K2,K2,  
0,USA,BLIPS,N39493262,W104574857,KBJC,K2,K2,  
0,USA,CANED,N39530158,W105032372,KBJC,K2,K2,  
0,USA,DRROP,N40080268,W105094285,KBJC,K2,K2,  
0,USA,DUUUD,N39552395,W105083732,KBJC,K2,K2,  
0,USA,HALFF,N40010717,W105115226,KBJC,K2,K2,  
0,USA,HESDA,N39514718,W105020377,KBJC,K2,K2,  
0,USA,LAWNG,N39501212,W104533261,KBJC,K2,K2,  
0,USA,NSPYR,N39454407,W104571218,KBJC,K2,K2,  
0,USA,NTOOO,N40043493,W105104761,KBJC,K2,K2,  
0,USA,OTHER,N40033474,W105082675,KBJC,K2,K2,  
0,USA,PLAAY,N39533156,W104520366,KBJC,K2,K2,  
0,USA,PYYPP,N39571516,W105102130,KBJC,K2,K2,  
0,USA,ROKXX,N39585271,W104582992,KBJC,K2,K2,  
0,USA,VOGFA,N39530062,W105040459,KBJC,K2,K2,  
0,USA,AFJIM,N47320813,W094474942,KBJI,K3,K3,  
0,USA,BODAC,N47320699,W094475586,KBJI,K3,K3,  
0,USA,CABIV,N47342097,W094361650,KBJI,K3,K3,  
0,USA,CADAR,N47342010,W094362277,KBJI,K3,K3,  
0,USA,CELIS,N47235055,W095021314,KBJI,K3,K3,  
0,USA,COSVO,N47184200,W094375721,KBJI,K3,K3,  
0,USA,HIPAV,N47283003,W094524970,KBJI,K3,K3,  
0,USA,HIROR,N47325568,W094593270,KBJI,K3,K3,  
0,USA,IBOME,N47262660,W094494162,KBJI,K3,K3,  
0,USA,IPEMY,N47263005,W094494691,KBJI,K3,K3,  
0,USA,JOKOS,N47345691,W095024162,KBJI,K3,K3,  
0,USA,JUNSU,N47422900,W095195131,KBJI,K3,K3,  
0,USA,KAKVE,N47311238,W094523816,KBJI,K3,K3,  
0,USA,LEYVI,N47310938,W094564519,KBJI,K3,K3,  
0,USA,LINRE,N47311627,W094521810,KBJI,K3,K3,  
0,USA,NECIG,N47390863,W094382337,KBJI,K3,K3,  
0,USA,OMIGY,N47221526,W094431990,KBJI,K3,K3,  
0,USA,ORESE,N47471795,W095080151,KBJI,K3,K3,  
0,USA,SOCOD,N47293153,W094342254,KBJI,K3,K3,  
0,USA,SUGUE,N47292465,W094541303,KBJI,K3,K3,  
0,USA,TEGAE,N47390724,W095090656,KBJI,K3,K3,  
0,USA,TUCTU,N47291873,W095022202,KBJI,K3,K3,  
0,USA,UDAYU,N47255025,W094381206,KBJI,K3,K3,  
0,USA,VENUC,N47321302,W094585102,KBJI,K3,K3,  
0,USA,WASOS,N47341598,W095025459,KBJI,K3,K3,  
0,USA,WOFPE,N47184004,W094482704,KBJI,K3,K3,  
0,USA,AMOSE,N40504156,W081464467,KBJJ,K5,K5,  
0,USA,COMWE,N40522913,W081460724,KBJJ,K5,K5,  
0,USA,COPAK,N40522940,W081564554,KBJJ,K5,K5,  
0,USA,DEHYY,N40522827,W081380965,KBJJ,K5,K5,  
0,USA,EBEKY,N40472808,W081381089,KBJJ,K5,K5,  
0,USA,FESEK,N40472832,W082083154,KBJJ,K5,K5,  
0,USA,GIMMU,N40572845,W081380841,KBJJ,K5,K5,  
0,USA,HENKO,N40522936,W081500861,KBJJ,K5,K5,  
0,USA,JAVNE,N40522851,W082083264,KBJJ,K5,K5,  
0,USA,PONOC,N40572869,W082083375,KBJJ,K5,K5,  
0,USA,PTATO,N40542150,W082002536,KBJJ,K5,K5,  
0,USA,TONSR,N40522924,W082003515,KBJJ,K5,K5,  
0,USA,AYONA,N32453272,W098532850,KBKD,K4,K4,  
0,USA,DIDCE,N32403078,W098532619,KBKD,K4,K4,  
0,USA,HEPLO,N32264593,W098472895,KBKD,K4,K4,  
0,USA,HUSNI,N32264209,W098591084,KBKD,K4,K4,  
0,USA,LADIY,N32380445,W098532507,KBKD,K4,K4,  
0,USA,LEVYY,N32481602,W098532975,KBKD,K4,K4,  
0,USA,RUCOS,N32314173,W098532216,KBKD,K4,K4,  
0,USA,TISEE,N32543378,W098533264,KBKD,K4,K4,  
0,USA,AKICI,N44523955,W117511562,KBKE,K1,K1,  
0,USA,BOYBA,N44562414,W117555800,KBKE,K1,K1,  
0,USA,CAKPU,N44455069,W117335650,KBKE,K1,K1,  
0,USA,CTBRT,N44503657,W117484135,KBKE,K1,K1,  
0,USA,DOYEL,N45090322,W118115881,KBKE,K1,K1,  
0,USA,FIDAM,N44592295,W117594344,KBKE,K1,K1,  
0,USA,GUCEV,N45062703,W118153072,KBKE,K1,K1,  
0,USA,HULEX,N45052020,W118071549,KBKE,K1,K1,  
0,USA,SITOC,N45054202,W118055072,KBKE,K1,K1,  
0,USA,SOKNE,N44530235,W117513623,KBKE,K1,K1,  
0,USA,TEGTE,N45000770,W117593366,KBKE,K1,K1,  
0,USA,ZASKA,N44562270,W117552079,KBKE,K1,K1,  
0,USA,CFVDB,N41373062,W081272031,KBKL,K5,K5,  
0,USA,CRIBS,N41380857,W081595462,KBKL,K5,K5,  
0,USA,JAYTO,N41321024,W081371834,KBKL,K5,K5,  
0,USA,LOLCY,N41314962,W081392673,KBKL,K5,K5,  
0,USA,NAATE,N41324874,W081331787,KBKL,K5,K5,  
0,USA,SOOTO,N41335098,W081264696,KBKL,K5,K5,  
0,USA,TABEY,N41342001,W081340697,KBKL,K5,K5,  
0,USA,TOMMK,N41391498,W081454692,KBKL,K5,K5,  
0,USA,ZAMDO,N41434207,W081484959,KBKL,K5,K5,  
0,USA,CUDMU,N36500297,W097205962,KBKN,K4,K4,  
0,USA,EKUKS,N36444122,W097205811,KBKN,K4,K4,  
0,USA,EWAIT,N36560944,W097210090,KBKN,K4,K4,  
0,USA,GUSSI,N36465987,W097205899,KBKN,K4,K4,  
0,USA,IOLLA,N36332991,W097205618,KBKN,K4,K4,  
0,USA,KIZMA,N36393640,W097205745,KBKN,K4,K4,  
0,USA,SIKAE,N36444307,W097174925,KBKN,K4,K4,  
0,USA,WINBI,N36422494,W097205803,KBKN,K4,K4,  
0,USA,SALUM,N27234726,W098071360,KBKS,K4,K4,  
0,USA,TEBSE,N27234697,W098161288,KBKS,K4,K4,  
0,USA,UWHIP,N27174427,W098071300,KBKS,K4,K4,  
0,USA,VAGBY,N27005850,W098071119,KBKS,K4,K4,  
0,USA,VATSY,N27070135,W098071182,KBKS,K4,K4,  
0,USA,WAVUS,N27094679,W098071212,KBKS,K4,K4,  
0,USA,WISOL,N27234781,W097581432,KBKS,K4,K4,  
0,USA,YEBUD,N27005401,W098160862,KBKS,K4,K4,  
0,USA,ZELIS,N27005822,W097581373,KBKS,K4,K4,  
0,USA,CFBNK,N37055598,W077594469,KBKT,K6,K6,  
0,USA,WONEL,N37090958,W077530526,KBKT,K6,K6,  
0,USA,WOVUP,N36593695,W078011723,KBKT,K6,K6,  
0,USA,YAGNU,N37150331,W077480016,KBKT,K6,K6,  
0,USA,YAKLU,N36534849,W078061545,KBKT,K6,K6,  
0,USA,ZATOR,N37065867,W077545793,KBKT,K6,K6,  
0,USA,ASKEH,N28283027,W082410899,KBKV,K7,K7,  
0,USA,AZBOG,N28283517,W082140164,KBKV,K7,K7,  
0,USA,BROAD,N28283058,W082393511,KBKV,K7,K7,  
0,USA,CEGIM,N28305056,W082253074,KBKV,K7,K7,  
0,USA,COJLA,N28385240,W082210319,KBKV,K7,K7,  
0,USA,CUNJU,N28152163,W082274621,KBKV,K7,K7,  
0,USA,DEWIX,N28333106,W082411077,KBKV,K7,K7,  
0,USA,EPNIF,N28363988,W082155715,KBKV,K7,K7,  
0,USA,FOREK,N28253576,W082282504,KBKV,K7,K7,  
0,USA,HINQE,N28331765,W082240911,KBKV,K7,K7,  
0,USA,IGNAQ,N28283442,W082210250,KBKV,K7,K7,  
0,USA,JADMO,N28283220,W082332912,KBKV,K7,K7,  
0,USA,JUNAV,N28232948,W082410721,KBKV,K7,K7,  
0,USA,LEVSE,N28410472,W082260945,KBKV,K7,K7,  
0,USA,MUCRO,N28173363,W082325137,KBKV,K7,K7,  
0,USA,OFKOR,N28230856,W082294643,KBKV,K7,K7,  
0,USA,OWAGO,N28283206,W082340682,KBKV,K7,K7,  
0,USA,OZIME,N28333596,W082140218,KBKV,K7,K7,  
0,USA,PABBI,N28233438,W082140111,KBKV,K7,K7,  
0,USA,RUSIF,N28194544,W082375674,KBKV,K7,K7,  
0,USA,UKFOT,N28283299,W082294271,KBKV,K7,K7,  
0,USA,BIVDY,N37534089,W081385617,KBKW,K6,K6,  
0,USA,COMEG,N37595178,W080523823,KBKW,K6,K6,  
0,USA,HUDIR,N37414414,W081082431,KBKW,K6,K6,  
0,USA,IJOZU,N37474145,W081125859,KBKW,K6,K6,  
0,USA,LEONE,N37591247,W081053045,KBKW,K6,K6,  
0,USA,MIVKE,N37460618,W080594010,KBKW,K6,K6,  
0,USA,OMUBE,N37435677,W081080238,KBKW,K6,K6,  
0,USA,OTUCU,N37482934,W081223567,KBKW,K6,K6,  
0,USA,SUCOG,N37392048,W081084802,KBKW,K6,K6,  
0,USA,SUSYO,N37465911,W081082829,KBKW,K6,K6,  
0,USA,VOCUK,N37535615,W081062301,KBKW,K6,K6,  
0,USA,VUPUC,N37482778,W081175573,KBKW,K6,K6,  
0,USA,WAGID,N37354540,W081092351,KBKW,K6,K6,  
0,USA,WEXIV,N37474152,W081145105,KBKW,K6,K6,  
0,USA,WIPGU,N37451138,W080510537,KBKW,K6,K6,  
0,USA,YISUK,N38010055,W081051239,KBKW,K6,K6,  
0,USA,YOGUB,N37513229,W080491727,KBKW,K6,K6,  
0,USA,ZIDNA,N37503048,W081065716,KBKW,K6,K6,  
0,USA,ZUPIK,N37471338,W081102000,KBKW,K6,K6,  
0,USA,CHRLZ,N44211627,W096564856,KBKX,K3,K3,  
0,USA,CYMOL,N44235715,W097034366,KBKX,K3,K3,  
0,USA,DRAVE,N44324499,W096570526,KBKX,K3,K3,  
0,USA,HAPMU,N44210599,W096562209,KBKX,K3,K3,  
0,USA,PAPRE,N44194637,W096525734,KBKX,K3,K3,  
0,USA,REEKY,N44124247,W096345413,KBKX,K3,K3,  
0,USA,SEEPS,N44203602,W096285288,KBKX,K3,K3,  
0,USA,UTQOH,N44241039,W097041788,KBKX,K3,K3,  
0,USA,WOXOM,N44191490,W096513653,KBKX,K3,K3,  
0,USA,ZURPA,N44153506,W096421358,KBKX,K3,K3,  
0,USA,BLUEF,N37214499,W081075790,KBLF,K6,K6,  
0,USA,COLES,N37215615,W081074533,KBLF,K6,K6,  
0,USA,DROWE,N37263692,W081022904,KBLF,K6,K6,  
0,USA,FOMOP,N37223576,W080565322,KBLF,K6,K6,  
0,USA,HENAB,N37303783,W081080542,KBLF,K6,K6,  
0,USA,JOSOM,N37170587,W081131143,KBLF,K6,K6,  
0,USA,JUNAR,N37153719,W081160137,KBLF,K6,K6,  
0,USA,RIBVE,N37212282,W081081946,KBLF,K6,K6,  
0,USA,VOCUG,N37142159,W081182605,KBLF,K6,K6,  
0,USA,WABIS,N37140684,W081224838,KBLF,K6,K6,  
0,USA,YATUB,N37153612,W081145209,KBLF,K6,K6,  
0,USA,BERCA,N33415144,W114291481,KBLH,K2,K2,  
0,USA,CAVAY,N33364589,W114433076,KBLH,K2,K2,  
0,USA,CETOR,N33343240,W114485707,KBLH,K2,K2,  
0,USA,ILREF,N33390108,W114365495,KBLH,K2,K2,  
0,USA,RESNE,N33365942,W114414689,KBLH,K2,K2,  
0,USA,TIBSE,N33463536,W114281613,KBLH,K2,K2,  
0,USA,WUVER,N33390564,W114285388,KBLH,K2,K2,  
0,USA,ZUSIS,N33375772,W114355096,KBLH,K2,K2,  
0,USA,BBELT,N48292733,W122292018,KBLI,K1,K1,  
0,USA,CEPUM,N48491869,W122321549,KBLI,K1,K1,  
0,USA,CFFVN,N48433691,W122354126,KBLI,K1,K1,  
0,USA,CFFVP,N48534265,W122351929,KBLI,K1,K1,  
0,USA,CUSEL,N48540075,W122381997,KBLI,K1,K1,  
0,USA,DNHRT,N48335348,W122364782,KBLI,K1,K1,  
0,USA,HONUV,N48554014,W122355989,KBLI,K1,K1,  
0,USA,ISUWU,N48414591,W122374269,KBLI,K1,K1,  
0,USA,KIENO,N48394379,W122344520,KBLI,K1,K1,  
0,USA,OHADO,N48404788,W122321346,KBLI,K1,K1,  
0,USA,TUBTY,N48341218,W122321190,KBLI,K1,K1,  
0,USA,UPEKE,N48433732,W122321413,KBLI,K1,K1,  
0,USA,WUGUT,N48534301,W122321653,KBLI,K1,K1,  
0,USA,ZEJYA,N48454056,W122455377,KBLI,K1,K1,  
0,USA,CHAIR,N40114909,W074214820,KBLM,K6,K6,  
0,USA,CINUP,N40191920,W074190350,KBLM,K6,K6,  
0,USA,GUESS,N40112914,W074135914,KBLM,K6,K6,  
0,USA,JOMIP,N40075188,W074024353,KBLM,K6,K6,  
0,USA,MADCA,N40111394,W074080946,KBLM,K6,K6,  
0,USA,WOSAR,N40131306,W074102038,KBLM,K6,K6,  
0,USA,WOVNO,N39584476,W073591294,KBLM,K6,K6,  
0,USA,WUDAB,N40030357,W073555504,KBLM,K6,K6,  
0,USA,YINON,N40060106,W073503984,KBLM,K6,K6,  
0,USA,YOPUK,N40230260,W074144137,KBLM,K6,K6,  
0,USA,ZOTIM,N40144378,W074122975,KBLM,K6,K6,  
0,USA,ZUXEM,N40160099,W074235797,KBLM,K6,K6,  
0,USA,AFEBE,N38282051,W089435715,KBLV,K5,K5,  
0,USA,BALLY,N38412067,W089593924,KBLV,K5,K5,  
0,USA,BLVIL,N38274947,W089452095,KBLV,K5,K5,  
0,USA,DADNE,N38401339,W090001920,KBLV,K5,K5,  
0,USA,DMJPS,N38355488,W089530481,KBLV,K5,K5,  
0,USA,EGNOC,N38245405,W089394922,KBLV,K5,K5,  
0,USA,EIKEL,N38262753,W089220169,KBLV,K5,K5,  
0,USA,ENRRN,N38295966,W089455641,KBLV,K5,K5,  
0,USA,GOOEY,N38283892,W089441950,KBLV,K5,K5,  
0,USA,HELGU,N38365788,W089562247,KBLV,K5,K5,  
0,USA,HETSU,N38403802,W089584751,KBLV,K5,K5,  
0,USA,HOVIZ,N38250653,W089155405,KBLV,K5,K5,  
0,USA,JIKMO,N38411456,W089441742,KBLV,K5,K5,  
0,USA,JIRUB,N38311165,W089472309,KBLV,K5,K5,  
0,USA,JUGEG,N38353309,W089523848,KBLV,K5,K5,  
0,USA,MADDT,N38385481,W089564247,KBLV,K5,K5,  
0,USA,OFAFY,N38365882,W089542211,KBLV,K5,K5,  
0,USA,OJAMO,N38235811,W089384217,KBLV,K5,K5,  
0,USA,PUJXO,N38360089,W089551360,KBLV,K5,K5,  
0,USA,QODCU,N38245310,W089414866,KBLV,K5,K5,  
0,USA,SIQAF,N38393862,W089593727,KBLV,K5,K5,  
0,USA,TIBLY,N38222474,W089385103,KBLV,K5,K5,  
0,USA,TIZGE,N38283257,W089461267,KBLV,K5,K5,  
0,USA,WOMUG,N38215165,W089393691,KBLV,K5,K5,  
0,USA,WUMOT,N38370026,W089542383,KBLV,K5,K5,  
0,USA,KONNE,N41161117,W112134194,KBMC,K2,K2,  
0,USA,OZFEL,N41272985,W112045447,KBMC,K2,K2,  
0,USA,WIZSI,N41213111,W112062823,KBMC,K2,K2,  
0,USA,XEXXA,N41320194,W112034321,KBMC,K2,K2,  
0,USA,ALFRD,N38570261,W086344503,KBMG,K5,K5,  
0,USA,BEWHY,N38561899,W086410548,KBMG,K5,K5,  
0,USA,EDISY,N39213630,W086325162,KBMG,K5,K5,  
0,USA,FODCU,N38574589,W086282445,KBMG,K5,K5,  
0,USA,IJPOV,N39131767,W086252195,KBMG,K5,K5,  
0,USA,ITYEF,N39205282,W086391430,KBMG,K5,K5,  
0,USA,JEPBU,N38564375,W086344151,KBMG,K5,K5,  
0,USA,MESSY,N39081982,W086372111,KBMG,K5,K5,  
0,USA,MIYOS,N39055380,W086430024,KBMG,K5,K5,  
0,USA,NITTE,N39032923,W086355752,KBMG,K5,K5,  
0,USA,OGUSY,N39142667,W086380131,KBMG,K5,K5,  
0,USA,OXDOH,N39033073,W086483895,KBMG,K5,K5,  
0,USA,QUARK,N39053319,W086423853,KBMG,K5,K5,  
0,USA,ROZUV,N39085285,W086222008,KBMG,K5,K5,  
0,USA,SR24 ,N39095849,W086331898,KBMG,K5,K5,  
0,USA,TESOY,N39065594,W086400098,KBMG,K5,K5,  
0,USA,TUZYE,N39064258,W086535089,KBMG,K5,K5,  
0,USA,URCUR,N39105591,W086310216,KBMG,K5,K5,  
0,USA,ZESXY,N39200899,W086453685,KBMG,K5,K5,  
0,USA,ANNAY,N40263780,W088462478,KBMI,K5,K5,  
0,USA,BOJOE,N40322156,W089094255,KBMI,K5,K5,  
0,USA,CIGIG,N40230977,W088565637,KBMI,K5,K5,  
0,USA,EGROW,N40333775,W088523062,KBMI,K5,K5,  
0,USA,FEXIK,N40240108,W088355499,KBMI,K5,K5,  
0,USA,HUGUD,N40380141,W088434432,KBMI,K5,K5,  
0,USA,HUPAD,N40172662,W088592100,KBMI,K5,K5,  
0,USA,JINUB,N40220793,W088572238,KBMI,K5,K5,  
0,USA,JULEL,N40195653,W088404099,KBMI,K5,K5,  
0,USA,LIPIC,N40292733,W088363734,KBMI,K5,K5,  
0,USA,OLIDE,N40393416,W088495917,KBMI,K5,K5,  
0,USA,RAKOY,N40294325,W088585607,KBMI,K5,K5,  
0,USA,RAWIN,N40291422,W088565800,KBMI,K5,K5,  
0,USA,REKYO,N40185853,W089053429,KBMI,K5,K5,  
0,USA,RUNAE,N40393415,W088495917,KBMI,K5,K5,  
0,USA,TEDOY,N40263541,W088461515,KBMI,K5,K5,  
0,USA,TUGUY,N40370710,W089074109,KBMI,K5,K5,  
0,USA,UDIYO,N40334589,W088522716,KBMI,K5,K5,  
0,USA,WAGOR,N40302944,W089020416,KBMI,K5,K5,  
0,USA,WAPIX,N40244206,W088383926,KBMI,K5,K5,  
0,USA,WURSU,N40280603,W088522141,KBMI,K5,K5,  
0,USA,YABUG,N40260217,W088554355,KBMI,K5,K5,  
0,USA,YABUN,N40410655,W088561430,KBMI,K5,K5,  
0,USA,ZEMEN,N40334490,W088522759,KBMI,K5,K5,  
0,USA,ZEXED,N40322118,W089094106,KBMI,K5,K5,  
0,USA,ACCOW,N44422662,W071120290,KBML,K6,K6,  
0,USA,BIISN,N44352299,W071110099,KBML,K6,K6,  
0,USA,ELSEQ,N44482465,W071125532,KBML,K6,K6,  
0,USA,HELNO,N44374397,W071112157,KBML,K6,K6,  
0,USA,PIPPO,N44445699,W071122489,KBML,K6,K6,  
0,USA,UMUMY,N44564105,W071271849,KBML,K6,K6,  
0,USA,BEPKY,N30425860,W098144631,KBMQ,K4,K4,  
0,USA,DLORA,N30541981,W098105774,KBMQ,K4,K4,  
0,USA,FINTI,N30400390,W098154478,KBMQ,K4,K4,  
0,USA,HONES,N30483195,W098125457,KBMQ,K4,K4,  
0,USA,HUKUD,N30420083,W098150565,KBMQ,K4,K4,  
0,USA,IXANY,N30560012,W098173975,KBMQ,K4,K4,  
0,USA,JIBAJ,N30590859,W098092056,KBMQ,K4,K4,  
0,USA,LEYIG,N30465677,W098132650,KBMQ,K4,K4,  
0,USA,SUBIE,N30341691,W098174074,KBMQ,K4,K4,  
0,USA,CORNS,N29570532,W094044817,KBMT,K4,K4,  
0,USA,DEBUQ,N30072751,W094170099,KBMT,K4,K4,  
0,USA,FOHPU,N30102973,W094205180,KBMT,K4,K4,  
0,USA,NIFAD,N30143836,W094164060,KBMT,K4,K4,  
0,USA,WURAL,N30014541,W094094901,KBMT,K4,K4,  
0,USA,ACKEE,N35110396,W087500324,KBNA,K7,K7,  
0,USA,ADAAY,N35474134,W086140630,KBNA,K7,K7,  
0,USA,AKUFF,N36152562,W086375414,KBNA,K7,K7,  
0,USA,ATKNS,N35535003,W086451308,KBNA,K7,K7,  
0,USA,BAMMA,N35410522,W085115547,KBNA,K7,K7,  
0,USA,BAWLS,N35523873,W087203665,KBNA,K7,K7,  
0,USA,BGDDY,N36055801,W087130398,KBNA,K7,K7,  
0,USA,BGEDD,N36000578,W086424111,KBNA,K7,K7,  
0,USA,BGSTR,N35583916,W086551340,KBNA,K7,K7,  
0,USA,BODDY,N36230670,W086101786,KBNA,K7,K7,  
0,USA,BRETH,N35583581,W086282678,KBNA,K7,K7,  
0,USA,BRXTN,N35011088,W086113565,KBNA,K7,K7,  
0,USA,BURME,N35595159,W085025673,KBNA,K7,K7,  
0,USA,CARAP,N36284962,W085582134,KBNA,K7,K7,  
0,USA,CEPAX,N36114750,W086460381,KBNA,K7,K7,  
0,USA,CERAH,N36345035,W086282533,KBNA,K7,K7,  
0,USA,CFFJB,N36120413,W086405778,KBNA,K7,K7,  
0,USA,CFFJC,N36121736,W086422443,KBNA,K7,K7,  
0,USA,CFFJD,N36121696,W086422279,KBNA,K7,K7,  
0,USA,CFFJF,N36103248,W086351012,KBNA,K7,K7,  
0,USA,CFFJG,N36104531,W086362769,KBNA,K7,K7,  
0,USA,CFFJH,N36103433,W086351711,KBNA,K7,K7,  
0,USA,CFVTB,N36021488,W086383735,KBNA,K7,K7,  
0,USA,CFVTC,N36031095,W086391796,KBNA,K7,K7,  
0,USA,CFVTD,N36023392,W086394281,KBNA,K7,K7,  
0,USA,CFVTF,N36021700,W086383648,KBNA,K7,K7,  
0,USA,CFVTG,N36040490,W086453526,KBNA,K7,K7,  
0,USA,CFVTH,N36031023,W086454369,KBNA,K7,K7,  
0,USA,CFVTJ,N36031592,W086454640,KBNA,K7,K7,  
0,USA,CFVTK,N36013757,W086395183,KBNA,K7,K7,  
0,USA,CFVTL,N36015634,W086392296,KBNA,K7,K7,  
0,USA,CFVTM,N36034760,W086442925,KBNA,K7,K7,  
0,USA,CFVTN,N36064941,W086350389,KBNA,K7,K7,  
0,USA,CFVTP,N36040928,W086452751,KBNA,K7,K7,  
0,USA,CHADM,N36185501,W085484352,KBNA,K7,K7,  
