continue number,area code,airport name,ICAO identifier,ICAO code,ICAO code
0,USA,DUVAL COUNTY RANCH COMPANY    ,28TA,K4,  
0,USA,MIDLAKE                       ,28TE,K4,  
0,USA,LEFT WING LOW                 ,28TT,K4,  
0,USA,LEHMAN                        ,28TX,K4,  
0,USA,OWYHEE RESERVOIR STATE        ,28U ,K1,  
0,USA,ROBERT L DELANOY              ,28WA,K1,  
0,USA,RUTHERFORD                    ,28WI,K5,  
0,USA,FLYING G                      ,28XS,K4,  
0,USA,PALOMA RANCH                  ,29AZ,K2,  
0,USA,GRINDSTONE AIR HARBOR         ,29C ,K5,  
0,USA,MILLER'S MOTHER LODE          ,29CN,K2,  
0,USA,GROVE CITY                    ,29D ,K6,  
0,USA,JOE VAUGHN SPRAYING           ,29F ,K4,  
0,USA,CALOOSA DOWNTOWN              ,29FA,K7,  
0,USA,ROLLING MEADOWS AIRFIELD      ,29GA,K7,  
0,USA,HILLTOP                       ,29IA,K3,  
0,USA,HOMESTEAD                     ,29IN,K5,  
0,USA,MCMASTER                      ,29KS,K3,  
0,USA,SOCKS FLYERS                  ,29KY,K5,  
0,USA,L AUBERGE DU LAC HOTEL        ,29LS,K4,  
0,USA,WAITE FLD                     ,29M ,K5,  
0,USA,SCHLOSSER                     ,29MD,K6,  
0,USA,TECONNET                      ,29ME,K6,  
0,USA,SAWYER FLD                    ,29MI,K5,  
0,USA,WETENKAMP                     ,29MN,K3,  
0,USA,ROLLERT FARM                  ,29MO,K3,  
0,USA,CRAIK                         ,29MT,K1,  
0,USA,KROELINGER                    ,29N ,K6,  
0,USA,LARRY F WARREN FLD            ,29NC,K7,  
0,USA,CLEARY                        ,29NH,K6,  
0,USA,FOX                           ,29OH,K5,  
0,USA,SMITH AIRPARK                 ,29OK,K4,  
0,USA,SUNRISE VALLEY RANCH LODGE    ,29OR,K1,  
0,USA,STATELINE                     ,29PA,K6,  
0,USA,GARDINER                      ,29S ,K1,  
0,USA,HANNAH RHEA FLD               ,29SC,K7,  
0,USA,LOCKETT                       ,29TX,K4,  
0,USA,RHYNALDS RANCH                ,29VA,K6,  
0,USA,MIDDLE HERO                   ,29VT,K6,  
0,USA,WHITTLESEY CRANBERRY COMPANY  ,29WI,K5,  
0,USA,MARK ANTON                    ,2A0 ,K7,  
0,USA,JAMESTOWN MUNI                ,2A1 ,K7,  
0,USA,HOLLEY MOUNTAIN AIRPARK       ,2A2 ,K4,  
0,USA,CAUSEY                        ,2A5 ,K7,  
0,USA,HOLLY GROVE MUNI              ,2A6 ,K4,  
0,USA,ADDISON MUNI                  ,2A8 ,K7,  
0,USA,COLLIER AIRPARK               ,2AL1,K7,  
0,USA,EMERALD MOUNTAIN              ,2AL3,K7,  
0,USA,FLYING J RANCH                ,2AL5,K7,  
0,USA,DALE O GALER AERODROME        ,2AL6,K7,  
0,USA,MOUNT AERO LAKE FARM          ,2AL7,K7,  
0,USA,FINKLEY FARM                  ,2AL8,K7,  
0,USA,BULLY HENRY                   ,2AR0,K4,  
0,USA,ETNA                          ,2AR1,K4,  
0,USA,DAVIDSON FLD                  ,2AR2,K4,  
0,USA,MC CRORY/MORTON               ,2AR4,K4,  
0,USA,ASHMORE FLD                   ,2AR5,K4,  
0,USA,HEAD AIRFIELD                 ,2AR7,K4,  
0,USA,HICKMAN                       ,2AR8,K4,  
0,USA,INDIAN HILLS AIRPARK          ,2AZ1,K2,  
0,USA,MILLAR                        ,2AZ4,K2,  
0,USA,ETHNOS AIR                    ,2AZ9,K2,  
0,USA,CAPE COD                      ,2B1 ,K6,  
0,USA,PLUM ISLAND                   ,2B2 ,K6,  
0,USA,PARLIN FLD                    ,2B3 ,K6,  
0,USA,HOLLISTER FLD                 ,2B6 ,K5,  
0,USA,PITTSFIELD MUNI               ,2B7 ,K6,  
0,USA,POST MILLS                    ,2B9 ,K6,  
0,USA,ALMENA                        ,2C5 ,K5,  
0,USA,TRI-COUNTY                    ,2C6 ,K5,  
0,USA,CAVALIER MUNI                 ,2C8 ,K3,  
0,USA,TOLEDO                        ,2C9 ,K5,  
0,USA,CONES FLD                     ,2CA2,K2,  
0,USA,CROSSWINDS                    ,2CA3,K2,  
0,USA,BLACKINTON                    ,2CA4,K2,  
0,USA,B & E RANCH                   ,2CA8,K2,  
0,USA,CAMP BLANDING AAF/NG          ,2CB ,K7,  
0,USA,BIJOU SPRINGS RANCH           ,2CD3,K2,  
0,USA,WEST DIVIDE                   ,2CD4,K2,  
0,USA,YUKON                         ,2CD6,K2,  
0,USA,KELLOGG AIRSTRIP              ,2CD9,K2,  
0,USA,BROWNSVILLE                   ,2CL1,K2,  
0,USA,LONGBELL RANCH                ,2CL3,K2,  
0,USA,MUSTANG                       ,2CL9,K2,  
0,USA,TENAJA VALLEY                 ,2CN3,K2,  
0,USA,WONDERFUL PISTACHIOS & ALMONDS,2CN4,K2,  
0,USA,LAKE ARROWHEAD                ,2CN8,K2,  
0,USA,CHEROKEE TRAIL RANCH          ,2CO1,K2,  
0,USA,LAS ARENAS EARTH AND SKY OBSER,2CO2,K2,  
0,USA,JACKRABBIT STRIP              ,2CO3,K2,  
0,USA,GUNNISON RIVER FARMS          ,2CO5,K2,  
0,USA,BARBER                        ,2D1 ,K5,  
0,USA,OAKES MUNI                    ,2D5 ,K3,  
0,USA,BEACH CITY                    ,2D7 ,K5,  
0,USA,WILLAVIEW                     ,2DE2,K6,  
0,USA,HRUPSA                        ,2DE3,K6,  
0,USA,MURPHY'S LANDING              ,2DE8,K6,  
0,USA,SHARPE'S STRIP                ,2E2 ,K5,  
0,USA,DELL CITY MUNI                ,2E5 ,K4,  
0,USA,GROTON MUNI                   ,2E6 ,K3,  
0,USA,MC LEAN/GRAY COUNTY           ,2E7 ,K4,  
0,USA,CACKLEBERRY                   ,2E8 ,K5,  
0,USA,IRAAN MUNI                    ,2F0 ,K4,  
0,USA,SHAMROCK MUNI                 ,2F1 ,K4,  
0,USA,T-BAR                         ,2F4 ,K4,  
0,USA,SKIATOOK MUNI                 ,2F6 ,K4,  
0,USA,COMMERCE MUNI                 ,2F7 ,K4,  
0,USA,SQUILLACOTE                   ,2FA1,K7,  
0,USA,MONROE AIRPARK                ,2FA2,K7,  
0,USA,SOUTHERN RANCH                ,2FA4,K7,  
0,USA,THUNDERBIRD AIR PARK          ,2FA5,K7,  
0,USA,FREEFLIGHT INTL               ,2FA6,K7,  
0,USA,FRONTIER                      ,2FA7,K7,  
0,USA,MOUNT OLIVE FARM              ,2FA9,K7,  
0,USA,LAZYBOY                       ,2FD0,K7,  
0,USA,HOBBY HILL                    ,2FD1,K7,  
0,USA,MARJORIE KENNAN RAWLINGS      ,2FD2,K7,  
0,USA,TULLY RV AIRPARK              ,2FD6,K7,  
0,USA,CRYSTAL VILLAGE               ,2FL0,K7,  
0,USA,FOLSOM                        ,2FL3,K7,  
0,USA,TIGER LAKE                    ,2FL8,K7,  
0,USA,CONCORD AIRPARK               ,2G1 ,K5,  
0,USA,JEFFERSON COUNTY AIRPARK      ,2G2 ,K5,  
0,USA,GARRETT COUNTY                ,2G4 ,K6,  
0,USA,GRANITE SHOALS/ BOB SYLVESTER ,2G5 ,K4,  
0,USA,MC LAUGHLIN                   ,2G6 ,K6,  
0,USA,GORHAM                        ,2G8 ,K6,  
0,USA,SOMERSET COUNTY               ,2G9 ,K6,  
0,USA,KENNEDY INTRANATIONAL         ,2GA0,K7,  
0,USA,POOLE FARM                    ,2GA1,K7,  
0,USA,SWAIDS FLD                    ,2GA2,K7,  
0,USA,WINDRIFT AERODROME            ,2GA5,K7,  
0,USA,SHANNON FLIGHT STRIP          ,2GA8,K7,  
0,USA,LENORA                        ,2GA9,K7,  
0,USA,GRAYS CREEK                   ,2GC ,K7,  
0,USA,PETTY FARMS                   ,2GE7,K7,  
0,USA,ANDY FIELDS                   ,2GE8,K7,  
0,USA,SHELBY COUNTY                 ,2H0 ,K5,  
0,USA,JERRY SUMNERS SR AURORA MUNI  ,2H2 ,K3,  
0,USA,TRIPLE H                      ,2H4 ,K5,  
0,USA,HOUSTON FORT BEND             ,2H5 ,K4,  
0,USA,ROLETTE                       ,2H9 ,K3,  
0,USA,MADISONVILLE RGNL             ,2I0 ,K5,  
0,USA,ROUGH RIVER STATE PARK        ,2I3 ,K5,  
0,USA,SOUTH 80 FLD                  ,2IA9,K3,  
0,USA,LINDA'S ROOST                 ,2ID2,K1,  
0,USA,JOSEPHINE RANCH               ,2ID3,K1,  
0,USA,SPLAN                         ,2ID5,K1,  
0,USA,LEMONS FLD                    ,2ID6,K1,  
0,USA,INDIAN HILLS FLYING FLD       ,2II0,K5,  
0,USA,STOTTLEMYER                   ,2II3,K5,  
0,USA,BAIRD-WOLFORD                 ,2II6,K5,  
0,USA,SNEEK                         ,2IL0,K5,  
0,USA,MC CARTNEY                    ,2IL1,K5,  
0,USA,WATTERS                       ,2IL2,K5,  
0,USA,MC NEAL'S FLD                 ,2IL3,K5,  
0,USA,BEN EMGE                      ,2IL7,K5,  
0,USA,MEADOW CREEK                  ,2IL9,K5,  
0,USA,SKIP'S PLACE                  ,2IN0,K5,  
0,USA,GERIG'S FLD                   ,2IN2,K5,  
0,USA,TATERTOWN                     ,2IN3,K5,  
0,USA,SCOTT FLD                     ,2IN4,K5,  
0,USA,GALLOWAY                      ,2IN6,K5,  
0,USA,BERRY FLD                     ,2IN9,K5,  
0,USA,AIRGLADES                     ,2IS ,K7,  
0,USA,JACKSON FLD                   ,2IS3,K5,  
0,USA,RITTER FLD                    ,2IS4,K5,  
0,USA,PONTIAC FLYING/COOKSVILLE     ,2IS9,K5,  
0,USA,WAKULLA COUNTY                ,2J0 ,K7,  
0,USA,LOUISVILLE MUNI               ,2J3 ,K7,  
0,USA,MILLEN                        ,2J5 ,K7,  
0,USA,PIERSON MUNI                  ,2J8 ,K7,  
0,USA,QUINCY MUNI                   ,2J9 ,K7,  
0,USA,POND CREEK MUNI               ,2K1 ,K4,  
0,USA,SCOTT FLD                     ,2K4 ,K4,  
0,USA,ELK COUNTY                    ,2K6 ,K3,  
0,USA,NEODESHA MUNI                 ,2K7 ,K3,  
0,USA,ARGONIA MUNI                  ,2K8 ,K3,  
0,USA,HASKELL                       ,2K9 ,K4,  
0,USA,SUNRISE BEACH                 ,2KL ,K4,  
0,USA,STUBER FLYING RANCH           ,2KS2,K3,  
0,USA,WILSON                        ,2KS3,K3,  
0,USA,MAHONEY FARM                  ,2KS4,K3,  
0,USA,PLAINS MUNI                   ,2KS5,K3,  
0,USA,FLYING H                      ,2KS6,K3,  
0,USA,VONADA                        ,2KS8,K3,  
0,USA,STARSHIRE FARM                ,2KS9,K3,  
0,USA,EUBANK FLD                    ,2KT4,K5,  
0,USA,KITTY HAWK FARM               ,2KY1,K5,  
0,USA,PLANE-O-FIELD                 ,2KY3,K5,  
0,USA,OZ                            ,2KY4,K5,  
0,USA,WOMSTEAD FLD                  ,2KY5,K5,  
0,USA,SELDOM SCENE                  ,2KY8,K5,  
0,USA,PINEVILLE MUNI                ,2L0 ,K4,  
0,USA,LARIMORE MUNI                 ,2L1 ,K3,  
0,USA,CENTRAL INDUSTRIES            ,2LA0,K4,  
0,USA,BUNKIE FLYING SERVICE         ,2LA4,K4,  
0,USA,REED AIRFIELD                 ,2LA5,K4,  
0,USA,HOWELL 1                      ,2LA6,K4,  
0,USA,COSTELLO                      ,2LA7,K4,  
0,USA,FOKKER FLD                    ,2LA8,K4,  
0,USA,CWIAN FLD                     ,2LL1,K5,  
0,USA,WEIHLER                       ,2LL2,K5,  
0,USA,MILLER RLA                    ,2LL3,K5,  
0,USA,ADAMS RLA NUMBER 2            ,2LL7,K5,  
0,USA,GEORGE                        ,2LL9,K5,  
0,USA,MAJORS AIRPARK                ,2LS3,K4,  
0,USA,PRINCETON-CALDWELL COUNTY     ,2M0 ,K5,  
0,USA,HARRY S TRUMAN RGNL           ,2M1 ,K3,  
0,USA,LAWRENCEBURG-LAWRENCE COUNTY  ,2M2 ,K7,  
0,USA,G V MONTGOMERY                ,2M4 ,K7,  
0,USA,STOCKTON LAKE                 ,2M5 ,K3,  
0,USA,HOFFMAN'S BLACK MOUNTAIN AEROD,2M7 ,K5,  
0,USA,CHARLES W BAKER               ,2M8 ,K7,  
0,USA,FALLS POND                    ,2MA7,K6,  
0,USA,ANDERSON FARM                 ,2MD0,K6,  
0,USA,RECOMPENSE FARM               ,2MD1,K6,  
0,USA,FLY AWAY FARM                 ,2MD3,K6,  
0,USA,ENNIS AERODROME               ,2MD4,K6,  
0,USA,HOBY WOLF                     ,2MD5,K6,  
0,USA,CHERRY FLD                    ,2MD6,K6,  
0,USA,GREATER GORTNER               ,2MD8,K6,  
0,USA,HEARTSTONE FARM               ,2ME3,K6,  
0,USA,CHERRY FLD                    ,2MI0,K5,  
0,USA,SOMERS LANE                   ,2MI3,K5,  
0,USA,KAUFFMAN AIRFIELD             ,2MI4,K5,  
0,USA,SOMERVILLE                    ,2MI5,K5,  
0,USA,THE FARM                      ,2MI6,K5,  
0,USA,VASSAR FLD                    ,2MI8,K5,  
0,USA,CAPEN                         ,2MI9,K5,  
0,USA,PRIBBS FLD                    ,2MN0,K3,  
0,USA,WINTER STRIP                  ,2MN1,K3,  
0,USA,DREAMCATCHER                  ,2MN2,K3,  
0,USA,CORNFIELD CANYON              ,2MN4,K3,  
0,USA,EMMA'S BAY                    ,2MN5,K3,  
0,USA,VAN NORMAN'S                  ,2MN6,K3,  
0,USA,FUSSY                         ,2MN7,K3,  
0,USA,MED-CITY AVIATION             ,2MN8,K3,  
0,USA,MOUNT VERNON MUNI             ,2MO ,K3,  
0,USA,FLETCHER FLD                  ,2MO0,K3,  
0,USA,BIRD FLD                      ,2MO1,K3,  
0,USA,NORTHWOOD                     ,2MO2,K3,  
0,USA,BRECKENRIDGE                  ,2MO4,K3,  
0,USA,LEE'S FLYING PARK             ,2MO6,K3,  
0,USA,FAWN LAKE                     ,2MO7,K3,  
0,USA,RUNWAY RANCH                  ,2MO9,K3,  
0,USA,SHOCKLEY FLD                  ,2MS3,K7,  
0,USA,SPENCER FLD                   ,2MS8,K7,  
0,USA,KIMMEL                        ,2MS9,K7,  
0,USA,BATES AIRSTRIP                ,2MT0,K1,  
0,USA,RYAN FLD                      ,2MT1,K1,  
0,USA,BRAIDWATER FARM               ,2MT2,K1,  
0,USA,BRIAR CREEK                   ,2MT5,K1,  
0,USA,SOUTH BOULDER                 ,2MT8,K1,  
0,USA,GOLD CREEK                    ,2MT9,K1,  
0,USA,MONROE FLD                    ,2MU9,K3,  
0,USA,ZARN                          ,2MY2,K3,  
0,USA,MILLER                        ,2MY4,K3,  
0,USA,NEWFOUND VALLEY               ,2N2 ,K6,  
0,USA,KAMPEL                        ,2N5 ,K6,  
0,USA,REDWING                       ,2N6 ,K6,  
0,USA,LITTLE FERRY                  ,2N7 ,K6,  
0,USA,SODERQUIST                    ,2NA0,K3,  
0,USA,MOUNTAIN AIR                  ,2NC0,K7,  
0,USA,HAWK'S KNOLL                  ,2NC1,K7,  
0,USA,SCOTTBROOK FARM               ,2NC4,K7,  
0,USA,FLYING M                      ,2NC6,K7,  
0,USA,SCOTLAND NECK EAST            ,2NC7,K7,  
0,USA,GOODNIGHT'S                   ,2NC8,K7,  
0,USA,KRAFT                         ,2ND0,K3,  
0,USA,WESTERLIND                    ,2ND1,K3,  
0,USA,MAKEEFF                       ,2ND2,K3,  
0,USA,CASSLINDAN                    ,2ND3,K3,  
0,USA,CLOUD 9                       ,2ND5,K3,  
0,USA,JOHNSON                       ,2ND7,K3,  
0,USA,BREKHUS FLD                   ,2ND9,K3,  
0,USA,JOHNSON LAKE                  ,2NE0,K3,  
0,USA,RUSTY CRANKSHAFT              ,2NE3,K3,  
0,USA,SPRING LAKE                   ,2NE4,K3,  
0,USA,COPPERSMITH                   ,2NE6,K3,  
0,USA,KUMOR                         ,2NE7,K3,  
0,USA,WALVOORD FLD                  ,2NE8,K3,  
0,USA,PILGRIM'S HOME AIRFIELD       ,2NH5,K6,  
0,USA,JUGTOWN MOUNTAIN              ,2NJ1,K6,  
0,USA,WEIDEL/PVT/                   ,2NJ3,K6,  
0,USA,SANDUFF FARMS LANDING FLD     ,2NJ5,K6,  
0,USA,MARKLE                        ,2NJ6,K6,  
0,USA,ROSE FLD                      ,2NK3,K6,  
0,USA,OLD ORCHARD AIRPARK           ,2NK9,K6,  
0,USA,HIGH DESERT RANCH             ,2NM9,K2,  
0,USA,ELKINS FLD                    ,2NR2,K7,  
0,USA,GIBB RANCH                    ,2NV2,K2,  
0,USA,CATSKILL VALLEY AIRPARK       ,2NY0,K6,  
0,USA,TOWNER FARM                   ,2NY7,K6,  
0,USA,KAYUTAH LAKE/JAMES & HELENE D ,2NY9,K6,  
0,USA,GANSNER FLD                   ,2O1 ,K2,  
0,USA,ANGWIN-PARRETT FLD            ,2O3 ,K2,  
0,USA,CHOWCHILLA                    ,2O6 ,K2,  
0,USA,INDEPENDENCE                  ,2O7 ,K2,  
0,USA,HINTON MUNI                   ,2O8 ,K4,  
0,USA,BRISTOL AIRSTRIP              ,2OA1,K5,  
0,USA,MACKIE'S                      ,2OA2,K5,  
0,USA,VICTORY FLD                   ,2OA4,K5,  
0,USA,FL-AIRFIELD                   ,2OA5,K5,  
0,USA,HILLTOP                       ,2OA6,K5,  
0,USA,WILEY'S                       ,2OG3,K1,  
0,USA,EL RANCHO                     ,2OG4,K1,  
0,USA,MENDENHALL AIRSTRIP           ,2OG5,K1,  
0,USA,BOHANNAN                      ,2OH0,K5,  
0,USA,CEDAR CREEK                   ,2OH4,K5,  
0,USA,SMITH FLD                     ,2OH6,K5,  
0,USA,PFEIFFER FLD                  ,2OH7,K5,  
0,USA,PORT-O-JOHN                   ,2OH8,K5,  
0,USA,CAESAR CREEK SOARING CLUB     ,2OH9,K5,  
0,USA,AIR JORDAN                    ,2OI2,K5,  
0,USA,CRAZY BOB'S                   ,2OI4,K5,  
0,USA,VR AIRSTRIP                   ,2OK0,K4,  
0,USA,MERCURY RANCH                 ,2OK1,K4,  
0,USA,TWIN LAKES                    ,2OK2,K4,  
0,USA,ROCK RIDGE                    ,2OK3,K4,  
0,USA,RAGWING ACRES                 ,2OK4,K4,  
0,USA,FERRELL RANCH                 ,2OK5,K4,  
0,USA,RATCLIFF RANCH                ,2OK6,K4,  
0,USA,COLE LANDING AREA             ,2OK7,K4,  
0,USA,CARIBOU                       ,2OK9,K4,  
0,USA,MYERS FLD                     ,2OL2,K4,  
0,USA,NIELSEN                       ,2OR0,K1,  
0,USA,BIG MUDDY RANCH               ,2OR1,K1,  
0,USA,DAVIDSON FLD                  ,2OR3,K1,  
0,USA,HEAVENS GATE RANCH            ,2OR4,K1,  
0,USA,LOCKHART                      ,2OR6,K1,  
0,USA,WASHINGTON ISLAND             ,2P2 ,K5,  
0,USA,ALDERMAN                      ,2P7 ,K5,  
0,USA,BOEHM'S FLD                   ,2PA1,K6,  
0,USA,HILLVIEW                      ,2PA2,K6,  
0,USA,MARICI                        ,2PA3,K6,  
0,USA,BODEN                         ,2PA4,K6,  
0,USA,THE OLD COMMONWEALTH AERODROME,2PA6,K6,  
0,USA,EGOLF                         ,2PA7,K6,  
0,USA,SHULLS                        ,2PA8,K6,  
0,USA,SWIFT AERO FLD                ,2PN1,K6,  
0,USA,QUEMAHENING FLIGHTPARK        ,2PN4,K6,  
0,USA,BAKER-SELL                    ,2PN5,K6,  
0,USA,FISHER FAMILY FARMS           ,2PN7,K6,  
0,USA,MATHNA                        ,2PS3,K6,  
0,USA,DYER                          ,2Q9 ,K2,  
0,USA,WAYNESBORO MUNI               ,2R0 ,K7,  
0,USA,LE MAIRE MEML                 ,2R1 ,K4,  
0,USA,HENDRICKS COUNTY-GORDON GRAHAM,2R2 ,K5,  
0,USA,PETER PRINCE FLD              ,2R4 ,K7,  
0,USA,ST ELMO                       ,2R5 ,K7,  
0,USA,BUNKIE MUNI                   ,2R6 ,K4,  
0,USA,FRANKLINTON                   ,2R7 ,K4,  
0,USA,KENEDY RGNL                   ,2R9 ,K4,  
0,USA,RIVER RANCH RESORT            ,2RR ,K7,  
0,USA,TWISP MUNI                    ,2S0 ,K1,  
0,USA,VASHON MUNI                   ,2S1 ,K1,  
0,USA,BEAVER MARSH                  ,2S2 ,K1,  
0,USA,WARDEN                        ,2S4 ,K1,  
0,USA,WATERVILLE                    ,2S5 ,K1,  
0,USA,SPORTSMAN AIRPARK             ,2S6 ,K1,  
0,USA,CHILOQUIN STATE               ,2S7 ,K1,  
0,USA,WILBUR                        ,2S8 ,K1,  
0,USA,WILLAPA HARBOR                ,2S9 ,K1,  
0,USA,MELROSE LANDING               ,2SC3,K7,  
0,USA,SALTY FARE LANDNG             ,2SC4,K7,  
0,USA,RIDGEWOOD AIR                 ,2SC5,K7,  
0,USA,LAUREL HILL FARMS             ,2SC7,K7,  
0,USA,GASTON                        ,2SC8,K7,  
0,USA,PARADISE VALLEY               ,2SD0,K3,  
0,USA,NICOLAISEN                    ,2SD4,K3,  
0,USA,DANGEL                        ,2SD7,K3,  
0,USA,TC FLD                        ,2SD9,K3,  
0,USA,MULESHOE MUNI                 ,2T1 ,K4,  
0,USA,PERCIVAL SPRINGS              ,2T2 ,K5,  
0,USA,SHALE VALLEY RANCH            ,2TA0,K4,  
0,USA,GRAVCO                        ,2TA1,K4,  
0,USA,TRIANGLE RANCH PRIVATE        ,2TA3,K4,  
0,USA,MARIO'S FLYING PIZZA          ,2TA4,K4,  
0,USA,EL COYOTE RANCH               ,2TA8,K4,  
0,USA,MAFRIGE RANCH INC             ,2TA9,K4,  
0,USA,EAGLE AIR PARK                ,2TE0,K4,  
0,USA,FLYING OAKS                   ,2TE2,K4,  
0,USA,FRELS                         ,2TE4,K4,  
0,USA,PIANO RANCH                   ,2TE5,K4,  
0,USA,BURRIS RANCH                  ,2TE6,K4,  
0,USA,BEACH RANCH                   ,2TE7,K4,  
0,USA,STAND FAST                    ,2TE8,K4,  
0,USA,WINGS FLD                     ,2TN2,K7,  
0,USA,ROCKY ACRES                   ,2TN3,K7,  
0,USA,SHOEMAKER-SHELBY FOREST       ,2TN4,K7,  
0,USA,WOLF CREEK                    ,2TN7,K7,  
0,USA,SOGGY BOTTOM                  ,2TN8,K7,  
0,USA,SHOFNER FARMS                 ,2TS2,K4,  
0,USA,TIGERBIRD FLD                 ,2TS3,K4,  
0,USA,PADUCAH                       ,2TS5,K4,  
0,USA,BAILEY                        ,2TS8,K4,  
0,USA,MCBEE FLD                     ,2TS9,K4,  
0,USA,SALADO                        ,2TX ,K4,  
0,USA,BLUE SKY AIRFIELD             ,2TX0,K4,  
0,USA,RUSSELL PARADISE              ,2TX1,K4,  
0,USA,RAY SMITH FARM                ,2TX2,K4,  
0,USA,LA FONDA RANCH                ,2TX3,K4,  
0,USA,LEWIS RANCH                   ,2TX4,K4,  
0,USA,MCGREGOR                      ,2TX5,K4,  
0,USA,EVERITT                       ,2TX6,K4,  
0,USA,JW                            ,2TX7,K4,  
0,USA,EAGLE'S LANDING               ,2TX8,K4,  
0,USA,BUZZARD CREEK AIRSTRIP        ,2TX9,K4,  
0,USA,SMITH PRAIRIE                 ,2U0 ,K1,  
0,USA,ROCKFORD MUNI                 ,2U4 ,K1,  
0,USA,SHEARER /USFS/                ,2U5 ,K1,  
0,USA,STANLEY                       ,2U7 ,K1,  
0,USA,THOMAS CREEK                  ,2U8 ,K1,  
